1937.0000000000000 2.6148972160331
1938.0000000000000 2.6812412373756
1939.0000000000000 2.8344207036815
1940.0000000000000 3.0220157398177
1941.0000000000000 3.1414497734005
1942.0000000000000 3.1516762308470
1943.0000000000000 3.2132520521964
1944.0000000000000 3.3380578754198
1945.0000000000000 3.5265977091035
1946.0000000000000 3.7743709598499
1947.0000000000000 3.7859701251320
1948.0000000000000 3.7767738024121
1949.0000000000000 3.8294967497202
1950.0000000000000 3.9032528168940
1951.0000000000000 4.0239106063509
1952.0000000000000 4.0978817447139
1953.0000000000000 4.1690863574870
1954.0000000000000 4.2245071647271
1955.0000000000000 4.2970817376650
1956.0000000000000 4.3495106431375
1957.0000000000000 4.4038066105474
1958.0000000000000 4.4038580235832
1959.0000000000000 4.4664078846510
1960.0000000000000 4.4844991418955
